Age,Department,Gender,MaritalStatus,BusinessTravel,EducationField,DistanceFromHome,JobLevel,JobSatisfaction,EnvironmentSatisfaction,JobInvolvement,WorkLifeBalance,OverTime,MonthlyIncome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,PerformanceRating,PercentSalaryHike,JobRole,Attrition,Attrition_Flag,Age_Group,Salary_Slab,Tenure_Group
27,Research & Development,Male,Married,Travel_Rarely,Life Sciences,1,2,4,3,3,3,No,7284,2,18,0,3,3,5,4,3,16,Manufacturing Director,No,0,26-35,6K-10K,0-1 years
43,Research & Development,Male,Divorced,Travel_Frequently,Technical Degree,1,1,4,4,1,1,No,4736,2,12,6,5,5,5,5,3,12,Healthcare Representative,No,0,36-45,3K-6K,6-10 years
37,Research & Development,Male,Single,Travel_Rarely,Other,13,4,3,4,3,4,No,2660,3,14,0,1,0,8,6,4,14,Healthcare Representative,No,0,36-45,< 3K,0-1 years
19,Research & Development,Female,Single,Travel_Rarely,Medical,3,3,4,4,3,4,No,8464,3,6,4,0,0,6,4,3,13,Laboratory Technician,No,0,18-25,6K-10K,2-5 years
18,Sales,Male,Single,Travel_Rarely,Other,3,1,1,4,2,4,No,6902,3,5,8,3,2,3,5,4,22,Sales Manager,No,0,18-25,6K-10K,6-10 years
36,Human Resources,Female,Married,Travel_Frequently,Other,4,1,2,1,2,4,No,4534,1,0,0,9,0,8,3,3,17,Human Resources,No,0,36-45,3K-6K,0-1 years
34,Research & Development,Male,Divorced,Travel_Rarely,Life Sciences,13,2,4,3,3,3,No,7689,2,23,3,1,2,0,2,4,17,Research Director,No,0,26-35,6K-10K,2-5 years
35,Sales,Female,Married,Travel_Rarely,Marketing,17,2,2,1,2,4,Yes,5479,3,19,8,10,3,1,2,3,24,Sales Manager,No,0,26-35,3K-6K,6-10 years
36,Research & Development,Male,Married,Travel_Rarely,Life Sciences,17,3,4,4,3,2,No,10815,0,16,7,2,2,4,2,4,25,Research Scientist,No,0,36-45,10K+,6-10 years
38,Research & Development,Male,Married,Travel_Rarely,Medical,1,2,2,4,3,1,No,5651,1,14,8,0,1,6,3,3,13,Healthcare Representative,No,0,36-45,3K-6K,6-10 years
45,Sales,Male,Married,Travel_Rarely,Life Sciences,4,2,4,2,3,3,No,10771,2,0,0,5,7,3,4,3,23,Sales Manager,No,0,36-45,10K+,0-1 years
26,Research & Development,Female,Single,Travel_Rarely,Other,4,3,2,4,2,2,No,1855,2,5,8,7,5,0,3,3,20,Healthcare Representative,No,0,26-35,< 3K,6-10 years
25,Research & Development,Male,Single,Travel_Rarely,Marketing,13,2,2,3,3,3,No,6694,4,9,2,5,2,0,2,3,22,Healthcare Representative,No,0,18-25,6K-10K,2-5 years
26,Research & Development,Female,Married,Travel_Frequently,Life Sciences,4,1,3,1,3,3,No,4178,0,2,10,5,3,4,6,3,25,Research Director,No,0,26-35,3K-6K,6-10 years
39,Human Resources,Male,Married,Travel_Frequently,Life Sciences,7,1,4,3,3,3,No,3242,0,0,0,10,7,2,5,3,16,Human Resources,No,0,36-45,3K-6K,0-1 years
47,Research & Development,Male,Married,Travel_Rarely,Medical,14,1,3,4,3,4,Yes,9834,3,3,4,4,1,0,3,4,23,Laboratory Technician,No,0,46-60,6K-10K,2-5 years
32,Research & Development,Male,Married,Non-Travel,Marketing,8,2,3,2,4,2,No,8480,3,11,7,2,0,0,2,3,21,Manufacturing Director,No,0,26-35,6K-10K,6-10 years
18,Research & Development,Female,Divorced,Travel_Rarely,Human Resources,10,1,1,1,1,2,Yes,1725,2,11,14,0,3,5,3,4,20,Research Director,No,0,18-25,< 3K,10+ years
21,Research & Development,Male,Single,Travel_Frequently,Life Sciences,7,2,1,4,3,3,No,7707,1,18,7,9,4,9,3,3,22,Healthcare Representative,No,0,18-25,6K-10K,6-10 years
29,Research & Development,Male,Married,Travel_Rarely,Medical,16,1,1,2,2,4,No,7210,2,28,7,2,4,5,0,3,22,Healthcare Representative,No,0,26-35,6K-10K,6-10 years
31,Sales,Male,Single,Travel_Rarely,Medical,17,3,4,3,4,4,No,3494,1,16,8,3,5,9,5,3,17,Sales Representative,No,0,26-35,3K-6K,6-10 years
32,Sales,Male,Divorced,Travel_Rarely,Life Sciences,12,1,2,4,1,2,No,3285,3,10,14,8,0,3,4,4,24,Sales Executive,No,0,26-35,3K-6K,10+ years
36,Sales,Male,Married,Travel_Rarely,Medical,17,2,2,3,3,4,No,2168,2,25,4,12,0,6,3,3,12,Sales Representative,No,0,36-45,< 3K,2-5 years
33,Sales,Female,Single,Travel_Rarely,Life Sciences,29,1,3,2,3,3,No,4319,1,0,0,5,1,9,6,3,13,Sales Representative,Yes,1,26-35,3K-6K,0-1 years
45,Research & Development,Male,Single,Travel_Rarely,Life Sciences,14,1,3,1,2,4,Yes,4716,4,0,0,3,4,3,2,4,22,Research Scientist,No,0,36-45,3K-6K,0-1 years
30,Research & Development,Male,Married,Travel_Rarely,Life Sciences,8,1,3,4,4,1,No,8061,2,4,10,4,0,4,4,3,17,Research Scientist,No,0,26-35,6K-10K,6-10 years
28,Research & Development,Female,Married,Travel_Rarely,Human Resources,10,2,1,3,2,3,Yes,6030,1,17,7,2,0,3,2,4,15,Healthcare Representative,No,0,26-35,6K-10K,6-10 years
40,Research & Development,Male,Married,Travel_Rarely,Life Sciences,18,3,3,3,2,3,Yes,2903,1,12,4,3,3,6,2,3,18,Laboratory Technician,No,0,36-45,< 3K,2-5 years
22,Sales,Male,Single,Non-Travel,Life Sciences,6,1,4,4,3,3,No,5930,4,2,2,3,1,8,2,3,12,Sales Executive,No,0,18-25,3K-6K,2-5 years
40,Sales,Female,Divorced,Travel_Rarely,Marketing,5,3,2,1,3,2,No,4522,3,5,7,8,0,5,3,3,11,Sales Executive,No,0,36-45,3K-6K,6-10 years
37,Human Resources,Female,Married,Non-Travel,Other,10,2,4,4,2,3,No,3110,1,1,7,4,3,3,0,3,11,Human Resources,No,0,36-45,3K-6K,6-10 years
35,Research & Development,Female,Married,Travel_Rarely,Medical,8,2,1,4,2,3,Yes,2169,5,1,9,9,1,0,2,3,24,Research Scientist,No,0,26-35,< 3K,6-10 years
50,Research & Development,Male,Married,Travel_Rarely,Life Sciences,4,2,4,4,2,3,No,7332,3,23,0,4,8,4,0,3,15,Manufacturing Director,No,0,46-60,6K-10K,0-1 years
30,Research & Development,Female,Divorced,Travel_Rarely,Medical,9,1,4,2,4,3,Yes,6647,1,10,0,3,3,3,7,3,24,Research Scientist,No,0,26-35,6K-10K,0-1 years
55,Research & Development,Male,Divorced,Travel_Rarely,Medical,21,3,1,2,3,2,Yes,7063,2,25,1,9,4,5,1,3,18,Research Scientist,No,0,46-60,6K-10K,0-1 years
34,Research & Development,Female,Married,Travel_Rarely,Medical,11,3,3,3,2,4,Yes,3484,3,4,0,4,2,4,3,3,15,Research Director,No,0,26-35,3K-6K,0-1 years
25,Research & Development,Female,Married,Travel_Frequently,Life Sciences,3,3,3,4,3,3,No,5713,2,15,0,3,1,10,1,3,11,Manufacturing Director,No,0,18-25,3K-6K,0-1 years
37,Research & Development,Female,Married,Travel_Rarely,Life Sciences,13,1,4,4,4,3,No,2441,3,13,15,4,1,1,1,3,12,Laboratory Technician,No,0,36-45,< 3K,10+ years
26,Sales,Male,Divorced,Travel_Frequently,Life Sciences,6,2,3,2,4,4,Yes,3022,4,18,0,10,6,0,1,3,19,Sales Executive,No,0,26-35,3K-6K,0-1 years
29,Research & Development,Male,Married,Travel_Rarely,Medical,29,1,3,3,1,3,Yes,5297,5,13,9,5,5,0,2,3,20,Manufacturing Director,No,0,26-35,3K-6K,6-10 years
40,Research & Development,Female,Single,Travel_Rarely,Life Sciences,12,2,2,1,3,2,No,6007,4,19,11,9,0,1,2,3,24,Laboratory Technician,No,0,36-45,6K-10K,10+ years
41,Sales,Male,Single,Travel_Rarely,Life Sciences,5,1,1,3,2,3,No,2123,3,15,12,3,0,8,5,3,13,Sales Executive,No,0,36-45,< 3K,10+ years
30,Research & Development,Male,Divorced,Non-Travel,Medical,13,1,3,4,2,4,Yes,2907,1,2,8,8,0,0,4,4,19,Laboratory Technician,No,0,26-35,< 3K,6-10 years
45,Sales,Female,Divorced,Travel_Rarely,Marketing,10,2,3,4,4,1,No,4253,2,17,14,5,6,0,3,3,12,Sales Executive,No,0,36-45,3K-6K,10+ years
46,Sales,Female,Divorced,Travel_Rarely,Life Sciences,19,4,4,2,4,3,No,8810,1,10,17,8,0,6,3,3,18,Sales Representative,No,0,46-60,6K-10K,10+ years
49,Research & Development,Male,Married,Travel_Rarely,Medical,5,1,4,4,1,2,No,3325,0,5,4,8,5,7,3,3,13,Manufacturing Director,No,0,46-60,3K-6K,2-5 years
41,Sales,Male,Divorced,Travel_Rarely,Medical,12,2,3,1,4,4,Yes,5618,4,17,9,0,4,0,2,3,14,Sales Representative,No,0,36-45,3K-6K,6-10 years
48,Research & Development,Male,Divorced,Non-Travel,Life Sciences,2,2,3,3,3,3,No,5951,4,18,14,4,3,0,1,4,17,Healthcare Representative,No,0,46-60,3K-6K,10+ years
19,Sales,Male,Single,Travel_Frequently,Other,9,4,4,3,3,4,No,4533,1,7,1,8,1,1,2,3,17,Sales Executive,No,0,18-25,3K-6K,0-1 years
33,Sales,Male,Single,Travel_Rarely,Human Resources,3,2,4,3,3,3,No,6026,3,8,5,8,6,7,3,3,12,Sales Executive,No,0,26-35,6K-10K,2-5 years
28,Sales,Female,Divorced,Non-Travel,Life Sciences,9,1,4,4,3,1,No,2482,2,0,2,9,3,5,2,3,20,Sales Representative,No,0,26-35,< 3K,2-5 years
37,Research & Development,Female,Single,Travel_Frequently,Life Sciences,11,1,4,3,4,3,No,3625,2,0,9,4,0,1,3,4,17,Laboratory Technician,No,0,36-45,3K-6K,6-10 years
31,Research & Development,Male,Married,Travel_Rarely,Life Sciences,12,2,3,1,2,4,No,11445,1,9,0,10,0,7,2,3,23,Research Scientist,No,0,26-35,10K+,0-1 years
35,Sales,Male,Married,Travel_Rarely,Life Sciences,5,1,4,1,3,2,No,11897,3,17,15,1,0,4,1,3,20,Sales Executive,No,0,26-35,10K+,10+ years
53,Human Resources,Female,Married,Travel_Rarely,Medical,9,4,3,3,2,2,Yes,8267,3,6,9,0,6,4,3,3,24,Human Resources,No,0,46-60,6K-10K,6-10 years
34,Research & Development,Female,Single,Travel_Rarely,Human Resources,18,4,1,3,3,3,No,9525,0,22,10,3,7,0,7,3,11,Research Director,No,0,26-35,6K-10K,6-10 years
40,Sales,Female,Married,Travel_Rarely,Technical Degree,25,4,3,3,1,3,No,1905,3,9,0,9,6,1,3,4,17,Sales Executive,No,0,36-45,< 3K,0-1 years
34,Research & Development,Male,Single,Travel_Rarely,Life Sciences,9,1,3,2,3,1,No,3086,2,9,0,0,2,12,2,3,23,Manufacturing Director,No,0,26-35,3K-6K,0-1 years
37,Sales,Female,Divorced,Non-Travel,Medical,18,3,3,1,3,2,No,4382,1,9,15,0,0,3,3,3,13,Sales Executive,No,0,36-45,3K-6K,10+ years
36,Human Resources,Male,Single,Non-Travel,Life Sciences,4,2,2,4,2,3,Yes,19634,4,19,5,0,0,0,5,3,14,HR Manager,No,0,36-45,10K+,2-5 years
40,Research & Development,Male,Married,Travel_Rarely,Medical,6,1,4,3,2,3,No,4377,4,3,0,7,0,2,5,3,21,Manufacturing Director,No,0,36-45,3K-6K,0-1 years
46,Research & Development,Female,Divorced,Travel_Rarely,Life Sciences,10,1,3,3,2,3,No,7833,3,10,7,0,2,4,2,4,11,Laboratory Technician,No,0,46-60,6K-10K,6-10 years
51,Research & Development,Male,Single,Travel_Rarely,Other,8,1,3,3,3,3,No,6403,0,7,10,6,7,8,4,3,25,Research Director,No,0,46-60,6K-10K,6-10 years
39,Research & Development,Male,Single,Travel_Rarely,Technical Degree,7,1,1,2,2,4,No,6325,2,7,9,3,7,6,4,3,25,Healthcare Representative,No,0,36-45,6K-10K,6-10 years
41,Research & Development,Male,Married,Travel_Rarely,Life Sciences,17,4,3,2,3,2,Yes,5133,1,11,5,1,1,1,2,3,25,Research Scientist,No,0,36-45,3K-6K,2-5 years
26,Research & Development,Male,Single,Travel_Rarely,Medical,3,3,1,1,3,3,Yes,2688,2,10,13,0,0,9,1,3,22,Healthcare Representative,No,0,26-35,< 3K,10+ years
35,Research & Development,Male,Single,Travel_Rarely,Medical,4,1,2,3,4,3,No,1500,5,19,2,5,0,7,3,4,25,Healthcare Representative,No,0,26-35,< 3K,2-5 years
44,Research & Development,Female,Married,Travel_Rarely,Marketing,2,2,2,2,3,3,No,10524,4,11,9,1,6,2,2,3,25,Manufacturing Director,No,0,36-45,10K+,6-10 years
44,Research & Development,Male,Divorced,Travel_Rarely,Medical,10,1,4,2,2,3,No,3705,2,15,7,4,3,3,1,3,14,Research Scientist,No,0,36-45,3K-6K,6-10 years
38,Sales,Male,Married,Travel_Rarely,Life Sciences,6,1,3,4,4,3,No,1862,4,12,5,6,1,6,0,3,13,Sales Manager,No,0,36-45,< 3K,2-5 years
44,Sales,Female,Married,Non-Travel,Medical,16,1,3,2,4,4,No,6616,1,22,4,6,1,8,6,3,23,Sales Representative,No,0,36-45,6K-10K,2-5 years
40,Research & Development,Male,Divorced,Travel_Rarely,Life Sciences,10,2,4,3,3,2,No,6547,3,9,4,8,0,0,5,3,17,Research Scientist,No,0,36-45,6K-10K,2-5 years
47,Sales,Female,Married,Travel_Rarely,Medical,5,2,3,2,3,2,No,7933,5,9,6,5,0,4,4,3,11,Sales Representative,No,0,46-60,6K-10K,6-10 years
39,Research & Development,Male,Married,Travel_Rarely,Life Sciences,5,3,4,2,1,3,No,9605,1,17,4,0,9,4,4,3,17,Manufacturing Director,No,0,36-45,6K-10K,2-5 years
33,Research & Development,Male,Married,Travel_Rarely,Medical,7,4,1,1,3,3,No,3137,0,8,10,6,8,2,4,4,11,Research Scientist,No,0,26-35,3K-6K,6-10 years
39,Research & Development,Male,Single,Travel_Rarely,Technical Degree,3,1,2,4,3,2,No,3214,2,15,3,7,0,2,2,3,19,Laboratory Technician,No,0,36-45,3K-6K,2-5 years
18,Research & Development,Female,Married,Travel_Rarely,Life Sciences,17,3,1,3,2,4,No,4364,1,30,15,3,0,8,4,4,21,Healthcare Representative,No,0,18-25,3K-6K,10+ years
39,Research & Development,Male,Married,Travel_Rarely,Life Sciences,6,1,3,4,1,4,No,8171,6,3,3,3,3,6,4,3,11,Healthcare Representative,No,0,36-45,6K-10K,2-5 years
18,Research & Development,Female,Single,Travel_Rarely,Marketing,2,1,4,4,2,3,Yes,1636,3,23,12,14,2,12,3,4,12,Research Scientist,No,0,18-25,< 3K,10+ years
20,Sales,Male,Married,Travel_Rarely,Life Sciences,20,2,3,1,3,3,No,5580,2,7,12,0,4,2,4,3,24,Sales Executive,No,0,18-25,3K-6K,10+ years
40,Sales,Male,Single,Travel_Rarely,Medical,7,1,3,3,2,1,No,8683,5,22,7,6,5,5,5,3,16,Sales Manager,No,0,36-45,6K-10K,6-10 years
40,Research & Development,Male,Married,Travel_Rarely,Medical,13,1,2,1,3,3,No,8488,0,16,6,8,0,5,1,3,11,Research Scientist,No,0,36-45,6K-10K,6-10 years
26,Research & Development,Male,Single,Travel_Rarely,Life Sciences,5,1,4,3,3,3,Yes,7678,4,16,2,3,6,8,2,4,11,Manufacturing Director,No,0,26-35,6K-10K,2-5 years
30,Research & Development,Male,Married,Travel_Rarely,Technical Degree,20,1,3,4,2,4,No,9331,4,10,3,3,1,9,3,4,16,Manufacturing Director,No,0,26-35,6K-10K,2-5 years
48,Sales,Male,Married,Travel_Rarely,Medical,4,4,2,1,1,3,Yes,1500,2,9,7,2,4,4,5,3,12,Sales Manager,No,0,46-60,< 3K,6-10 years
32,Sales,Male,Married,Travel_Rarely,Medical,6,1,4,4,2,2,No,12630,0,5,6,4,2,0,2,3,13,Sales Executive,No,0,26-35,10K+,6-10 years
56,Research & Development,Female,Single,Travel_Rarely,Life Sciences,1,2,3,3,3,2,No,6236,1,11,13,8,5,1,4,4,14,Research Scientist,No,0,46-60,6K-10K,10+ years
36,Research & Development,Male,Single,Travel_Rarely,Life Sciences,20,5,2,2,3,2,No,10834,3,10,3,3,0,5,5,3,21,Research Director,No,0,36-45,10K+,2-5 years
40,Research & Development,Male,Divorced,Travel_Rarely,Life Sciences,5,2,1,1,3,4,No,2725,2,13,4,16,5,8,2,3,19,Laboratory Technician,No,0,36-45,< 3K,2-5 years
51,Research & Development,Male,Single,Travel_Rarely,Human Resources,10,2,1,3,4,4,No,1982,5,0,0,2,0,0,2,3,22,Laboratory Technician,No,0,46-60,< 3K,0-1 years
37,Sales,Male,Married,Travel_Rarely,Technical Degree,12,4,4,3,4,4,No,13890,0,11,10,10,3,0,4,3,15,Sales Manager,No,0,36-45,10K+,6-10 years
27,Sales,Male,Married,Travel_Rarely,Marketing,18,1,3,2,2,4,No,3124,2,21,9,6,6,7,0,3,12,Sales Representative,No,0,26-35,3K-6K,6-10 years
35,Research & Development,Female,Single,Travel_Frequently,Life Sciences,10,1,4,3,3,2,No,4383,2,19,12,4,0,0,4,3,19,Manufacturing Director,No,0,26-35,3K-6K,10+ years
36,Research & Development,Male,Married,Non-Travel,Medical,8,2,1,1,3,3,No,6950,3,11,12,10,0,0,5,3,25,Research Scientist,No,0,36-45,6K-10K,10+ years
24,Research & Development,Female,Married,Non-Travel,Marketing,16,2,3,4,3,3,No,7955,3,31,11,0,1,9,3,3,20,Healthcare Representative,No,0,18-25,6K-10K,10+ years
34,Research & Development,Male,Single,Travel_Rarely,Medical,11,3,4,2,2,2,Yes,9410,1,6,11,6,1,3,2,3,14,Research Scientist,No,0,26-35,6K-10K,10+ years
29,Research & Development,Male,Divorced,Travel_Rarely,Life Sciences,7,1,3,3,2,3,No,5880,6,10,10,1,0,3,4,3,11,Manufacturing Director,No,0,26-35,3K-6K,6-10 years
44,Research & Development,Female,Single,Travel_Rarely,Human Resources,20,2,3,4,3,3,No,2912,4,0,11,2,3,9,3,3,12,Laboratory Technician,No,0,36-45,< 3K,10+ years
36,Sales,Male,Married,Travel_Rarely,Life Sciences,12,3,3,4,3,4,No,7670,0,8,0,2,3,0,1,3,23,Sales Manager,No,0,36-45,6K-10K,0-1 years
33,Research & Development,Male,Married,Travel_Rarely,Life Sciences,3,5,3,4,2,2,Yes,7737,2,25,0,0,4,0,2,3,15,Healthcare Representative,No,0,26-35,6K-10K,0-1 years
35,Research & Development,Female,Married,Travel_Rarely,Human Resources,23,1,4,4,2,4,No,1916,2,8,0,0,0,11,1,3,11,Healthcare Representative,Yes,1,26-35,< 3K,0-1 years
38,Research & Development,Female,Divorced,Travel_Rarely,Medical,5,1,2,1,3,4,No,11347,2,0,14,6,0,5,5,3,16,Healthcare Representative,No,0,36-45,10K+,10+ years
42,Research & Development,Female,Single,Travel_Rarely,Life Sciences,17,4,3,2,3,4,No,1500,4,18,1,4,2,7,2,3,24,Laboratory Technician,No,0,36-45,< 3K,0-1 years
27,Sales,Male,Divorced,Travel_Rarely,Medical,2,2,3,3,3,1,No,9185,2,14,2,3,2,3,4,3,17,Sales Representative,No,0,26-35,6K-10K,2-5 years
27,Research & Development,Male,Married,Travel_Rarely,Other,16,1,2,1,1,2,No,3669,2,18,6,7,2,4,2,3,25,Research Director,No,0,26-35,3K-6K,6-10 years
46,Sales,Female,Divorced,Non-Travel,Life Sciences,3,1,1,4,2,3,No,7665,4,9,0,6,0,1,5,3,18,Sales Manager,No,0,46-60,6K-10K,0-1 years
32,Sales,Female,Divorced,Travel_Rarely,Marketing,10,3,4,1,3,3,Yes,6884,3,3,8,3,3,5,1,3,24,Sales Manager,No,0,26-35,6K-10K,6-10 years
23,Research & Development,Male,Divorced,Travel_Rarely,Life Sciences,12,2,2,4,3,1,No,5095,1,10,0,16,0,7,1,3,14,Research Director,No,0,18-25,3K-6K,0-1 years
40,Research & Development,Male,Married,Non-Travel,Life Sciences,7,2,2,4,1,3,No,6664,0,15,0,8,2,5,2,3,19,Research Scientist,No,0,36-45,6K-10K,0-1 years
40,Human Resources,Male,Married,Travel_Rarely,Medical,8,4,3,3,3,1,No,4959,3,10,7,14,2,8,4,3,18,Human Resources,No,0,36-45,3K-6K,6-10 years
22,Research & Development,Male,Married,Travel_Rarely,Medical,3,1,1,3,3,3,Yes,7701,3,14,0,2,2,7,3,3,22,Research Scientist,No,0,18-25,6K-10K,0-1 years
38,Research & Development,Female,Married,Travel_Rarely,Life Sciences,15,1,1,4,3,4,No,17297,0,7,14,5,6,0,3,4,13,Manufacturing Director,No,0,36-45,10K+,10+ years
43,Sales,Male,Married,Travel_Rarely,Life Sciences,10,2,1,4,2,3,No,2487,6,14,6,0,0,3,4,3,13,Sales Manager,No,0,36-45,< 3K,6-10 years
39,Sales,Male,Married,Travel_Rarely,Medical,4,4,1,4,3,4,No,1500,1,11,13,3,0,2,4,3,14,Sales Manager,No,0,36-45,< 3K,10+ years
42,Research & Development,Male,Single,Travel_Frequently,Medical,10,1,3,4,4,3,No,4137,3,5,8,2,1,7,2,4,25,Healthcare Representative,No,0,36-45,3K-6K,6-10 years
23,Research & Development,Male,Divorced,Travel_Frequently,Marketing,11,2,4,1,3,3,No,3985,3,12,6,16,0,6,1,3,24,Healthcare Representative,No,0,18-25,3K-6K,6-10 years
39,Research & Development,Male,Single,Travel_Frequently,Technical Degree,9,1,2,1,2,2,No,4225,4,8,0,1,0,5,8,3,11,Research Director,No,0,36-45,3K-6K,0-1 years
33,Sales,Male,Divorced,Non-Travel,Life Sciences,1,1,3,1,1,3,No,3124,9,16,12,3,8,8,2,3,17,Sales Executive,No,0,26-35,3K-6K,10+ years
32,Research & Development,Male,Single,Travel_Rarely,Medical,6,4,3,3,1,3,Yes,8402,3,18,9,0,4,0,1,4,19,Healthcare Representative,No,0,26-35,6K-10K,6-10 years
44,Research & Development,Female,Single,Travel_Frequently,Medical,15,1,2,3,4,4,No,2433,3,15,19,6,5,2,3,3,24,Healthcare Representative,No,0,36-45,< 3K,10+ years
49,Sales,Male,Divorced,Travel_Rarely,Medical,12,1,3,2,4,4,No,6663,1,0,11,0,2,2,8,3,17,Sales Executive,No,0,46-60,6K-10K,10+ years
52,Human Resources,Male,Divorced,Travel_Rarely,Life Sciences,12,3,2,4,1,1,No,7388,2,3,4,8,4,5,4,3,22,Human Resources,No,0,46-60,6K-10K,2-5 years
48,Sales,Male,Married,Travel_Frequently,Life Sciences,10,1,2,1,4,2,No,6189,2,6,8,0,1,6,4,3,22,Sales Executive,No,0,46-60,6K-10K,6-10 years
35,Research & Development,Male,Divorced,Travel_Frequently,Life Sciences,16,2,2,4,2,3,No,6798,4,5,9,4,5,4,3,3,18,Manufacturing Director,No,0,26-35,6K-10K,6-10 years
39,Research & Development,Male,Single,Travel_Frequently,Life Sciences,5,3,1,3,3,3,No,8765,1,7,13,0,3,0,3,3,22,Manufacturing Director,No,0,36-45,6K-10K,10+ years
43,Sales,Male,Divorced,Travel_Rarely,Other,4,1,4,2,3,2,No,5355,1,18,14,2,2,6,3,4,12,Sales Representative,No,0,36-45,3K-6K,10+ years
37,Sales,Male,Married,Travel_Rarely,Medical,27,2,4,1,3,2,No,4298,2,17,5,3,3,5,3,3,15,Sales Representative,No,0,36-45,3K-6K,2-5 years
37,Research & Development,Male,Married,Travel_Rarely,Medical,5,1,4,4,3,2,No,6795,4,8,0,2,7,0,5,3,23,Healthcare Representative,No,0,36-45,6K-10K,0-1 years
43,Research & Development,Female,Married,Travel_Rarely,Medical,3,1,1,4,3,3,Yes,7234,1,16,0,2,3,3,2,3,13,Research Director,No,0,36-45,6K-10K,0-1 years
35,Research & Development,Male,Single,Travel_Frequently,Medical,7,2,4,2,2,1,No,8482,0,14,0,8,0,5,1,3,18,Laboratory Technician,Yes,1,26-35,6K-10K,0-1 years
29,Research & Development,Male,Married,Travel_Frequently,Medical,9,1,3,3,4,3,No,2028,1,11,2,13,4,11,4,3,22,Healthcare Representative,No,0,26-35,< 3K,2-5 years
32,Research & Development,Male,Married,Travel_Rarely,Medical,16,3,1,3,2,3,No,4701,0,20,15,5,4,0,5,3,18,Manufacturing Director,No,0,26-35,3K-6K,10+ years
42,Research & Development,Male,Single,Travel_Rarely,Medical,6,4,4,2,1,3,Yes,2894,2,6,15,1,2,7,2,3,25,Research Director,No,0,36-45,< 3K,10+ years
36,Research & Development,Male,Divorced,Travel_Rarely,Life Sciences,6,3,4,3,4,3,No,7079,4,11,12,4,2,0,4,3,23,Manufacturing Director,No,0,36-45,6K-10K,10+ years
39,Sales,Male,Married,Travel_Rarely,Medical,8,1,1,3,3,2,No,7755,1,3,13,3,0,0,1,3,12,Sales Manager,No,0,36-45,6K-10K,10+ years
42,Research & Development,Male,Single,Travel_Rarely,Medical,5,1,4,4,3,4,No,4472,3,3,2,8,3,0,4,3,18,Laboratory Technician,No,0,36-45,3K-6K,2-5 years
33,Research & Development,Male,Married,Non-Travel,Marketing,2,4,1,4,2,3,No,3482,3,0,0,5,0,6,5,3,21,Healthcare Representative,No,0,26-35,3K-6K,0-1 years
43,Research & Development,Female,Single,Travel_Rarely,Other,3,2,3,1,1,4,No,7221,2,3,0,0,2,5,4,3,22,Laboratory Technician,No,0,36-45,6K-10K,0-1 years
39,Research & Development,Female,Single,Non-Travel,Marketing,19,3,1,4,2,3,No,4833,1,12,0,8,0,3,3,3,18,Manufacturing Director,No,0,36-45,3K-6K,0-1 years
25,Research & Development,Female,Married,Travel_Rarely,Medical,14,3,1,2,3,3,Yes,11395,1,9,0,8,5,6,3,3,17,Research Scientist,No,0,18-25,10K+,0-1 years
49,Research & Development,Male,Single,Travel_Frequently,Life Sciences,8,1,4,4,3,2,Yes,13788,1,9,3,10,7,4,3,3,15,Manufacturing Director,No,0,46-60,10K+,2-5 years
31,Research & Development,Male,Single,Travel_Rarely,Medical,12,1,3,3,3,3,No,9016,1,9,7,2,0,4,2,3,16,Research Scientist,No,0,26-35,6K-10K,6-10 years
21,Research & Development,Male,Married,Travel_Rarely,Technical Degree,14,2,2,1,4,3,No,5910,0,25,7,5,2,3,4,3,11,Manufacturing Director,No,0,18-25,3K-6K,6-10 years
27,Sales,Male,Single,Travel_Rarely,Other,5,2,4,4,4,3,Yes,14193,2,2,2,0,2,0,1,4,23,Sales Representative,No,0,26-35,10K+,2-5 years
27,Research & Development,Male,Divorced,Travel_Rarely,Technical Degree,3,1,4,1,2,2,Yes,5936,3,1,9,4,4,11,1,3,21,Research Director,No,0,26-35,3K-6K,6-10 years
36,Sales,Male,Divorced,Non-Travel,Life Sciences,18,2,4,4,4,2,No,3995,2,4,2,6,3,10,1,3,15,Sales Executive,No,0,36-45,3K-6K,2-5 years
34,Sales,Male,Single,Travel_Rarely,Marketing,1,3,4,4,4,1,Yes,3587,0,10,6,1,1,10,3,3,12,Sales Executive,No,0,26-35,3K-6K,6-10 years
33,Sales,Male,Married,Travel_Rarely,Technical Degree,12,1,4,3,4,3,No,3532,0,15,0,5,3,2,3,3,18,Sales Manager,No,0,26-35,3K-6K,0-1 years
42,Research & Development,Male,Single,Travel_Rarely,Medical,10,1,3,3,3,3,No,5182,7,16,13,5,2,1,4,4,23,Research Director,No,0,36-45,3K-6K,10+ years
39,Research & Development,Female,Married,Travel_Rarely,Medical,17,3,2,3,2,4,No,6708,1,19,6,2,7,2,4,3,25,Research Director,No,0,36-45,6K-10K,6-10 years
